entity_id,entity_type,name,region,business_unit,criticality,service_provider_type,trust_level,lifecycle_status,data_classification
CLOUD-0043,CLOUD_RESOURCE,Cloud Resource 0043,US-EAST,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0044,CLOUD_RESOURCE,Cloud Resource 0044,EU-CENTRAL,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0045,CLOUD_RESOURCE,Cloud Resource 0045,EU-WEST,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0046,CLOUD_RESOURCE,Cloud Resource 0046,GLOBAL,Finance,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0047,CLOUD_RESOURCE,Cloud Resource 0047,US-WEST,HR,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0048,CLOUD_RESOURCE,Cloud Resource 0048,EU-CENTRAL,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0049,CLOUD_RESOURCE,Cloud Resource 0049,LATAM,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0050,CLOUD_RESOURCE,Cloud Resource 0050,AP-NORTHEAST,Finance,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0051,CLOUD_RESOURCE,Cloud Resource 0051,US-WEST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0052,CLOUD_RESOURCE,Cloud Resource 0052,GLOBAL,Sales,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0053,CLOUD_RESOURCE,Cloud Resource 0053,AP-SOUTH,Engineering,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0054,CLOUD_RESOURCE,Cloud Resource 0054,EU-CENTRAL,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0055,CLOUD_RESOURCE,Cloud Resource 0055,US-WEST,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0056,CLOUD_RESOURCE,Cloud Resource 0056,LATAM,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0057,CLOUD_RESOURCE,Cloud Resource 0057,US-WEST,Engineering,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0058,CLOUD_RESOURCE,Cloud Resource 0058,US-WEST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0059,CLOUD_RESOURCE,Cloud Resource 0059,US-EAST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0060,CLOUD_RESOURCE,Cloud Resource 0060,EU-CENTRAL,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0061,CLOUD_RESOURCE,Cloud Resource 0061,AP-SOUTH,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0062,CLOUD_RESOURCE,Cloud Resource 0062,US-EAST,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0063,CLOUD_RESOURCE,Cloud Resource 0063,LATAM,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0064,CLOUD_RESOURCE,Cloud Resource 0064,EU-WEST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0065,CLOUD_RESOURCE,Cloud Resource 0065,EU-WEST,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0066,CLOUD_RESOURCE,Cloud Resource 0066,US-WEST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0067,CLOUD_RESOURCE,Cloud Resource 0067,LATAM,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0068,CLOUD_RESOURCE,Cloud Resource 0068,US-EAST,Legal,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0069,CLOUD_RESOURCE,Cloud Resource 0069,AP-NORTHEAST,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0070,CLOUD_RESOURCE,Cloud Resource 0070,EU-CENTRAL,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0071,CLOUD_RESOURCE,Cloud Resource 0071,US-EAST,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0072,CLOUD_RESOURCE,Cloud Resource 0072,AP-SOUTH,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0073,CLOUD_RESOURCE,Cloud Resource 0073,US-EAST,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0074,CLOUD_RESOURCE,Cloud Resource 0074,AP-SOUTH,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0075,CLOUD_RESOURCE,Cloud Resource 0075,US-EAST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0076,CLOUD_RESOURCE,Cloud Resource 0076,GLOBAL,Security,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0077,CLOUD_RESOURCE,Cloud Resource 0077,US-EAST,Engineering,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0078,CLOUD_RESOURCE,Cloud Resource 0078,US-EAST,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0079,CLOUD_RESOURCE,Cloud Resource 0079,EU-CENTRAL,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0080,CLOUD_RESOURCE,Cloud Resource 0080,EU-CENTRAL,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0081,CLOUD_RESOURCE,Cloud Resource 0081,US-EAST,Corporate,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0082,CLOUD_RESOURCE,Cloud Resource 0082,LATAM,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0083,CLOUD_RESOURCE,Cloud Resource 0083,AP-NORTHEAST,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0084,CLOUD_RESOURCE,Cloud Resource 0084,LATAM,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0085,CLOUD_RESOURCE,Cloud Resource 0085,AP-SOUTH,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0086,CLOUD_RESOURCE,Cloud Resource 0086,AP-NORTHEAST,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0087,CLOUD_RESOURCE,Cloud Resource 0087,AP-NORTHEAST,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0088,CLOUD_RESOURCE,Cloud Resource 0088,AP-SOUTH,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0089,CLOUD_RESOURCE,Cloud Resource 0089,EU-CENTRAL,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0090,CLOUD_RESOURCE,Cloud Resource 0090,EU-WEST,Manufacturing,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0091,CLOUD_RESOURCE,Cloud Resource 0091,EU-CENTRAL,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0092,CLOUD_RESOURCE,Cloud Resource 0092,US-EAST,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0093,CLOUD_RESOURCE,Cloud Resource 0093,US-WEST,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0094,CLOUD_RESOURCE,Cloud Resource 0094,AP-NORTHEAST,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0095,CLOUD_RESOURCE,Cloud Resource 0095,US-EAST,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0096,CLOUD_RESOURCE,Cloud Resource 0096,EU-CENTRAL,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0097,CLOUD_RESOURCE,Cloud Resource 0097,LATAM,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0098,CLOUD_RESOURCE,Cloud Resource 0098,AP-NORTHEAST,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0099,CLOUD_RESOURCE,Cloud Resource 0099,US-WEST,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0100,CLOUD_RESOURCE,Cloud Resource 0100,US-EAST,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0101,CLOUD_RESOURCE,Cloud Resource 0101,AP-NORTHEAST,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0102,CLOUD_RESOURCE,Cloud Resource 0102,AP-NORTHEAST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0103,CLOUD_RESOURCE,Cloud Resource 0103,US-EAST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0104,CLOUD_RESOURCE,Cloud Resource 0104,LATAM,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0105,CLOUD_RESOURCE,Cloud Resource 0105,EU-CENTRAL,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0106,CLOUD_RESOURCE,Cloud Resource 0106,AP-SOUTH,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0107,CLOUD_RESOURCE,Cloud Resource 0107,US-EAST,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0108,CLOUD_RESOURCE,Cloud Resource 0108,EU-CENTRAL,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0109,CLOUD_RESOURCE,Cloud Resource 0109,EU-CENTRAL,Manufacturing,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0110,CLOUD_RESOURCE,Cloud Resource 0110,AP-NORTHEAST,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0111,CLOUD_RESOURCE,Cloud Resource 0111,EU-WEST,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0112,CLOUD_RESOURCE,Cloud Resource 0112,US-WEST,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0113,CLOUD_RESOURCE,Cloud Resource 0113,EU-WEST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0114,CLOUD_RESOURCE,Cloud Resource 0114,AP-NORTHEAST,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0115,CLOUD_RESOURCE,Cloud Resource 0115,EU-WEST,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0116,CLOUD_RESOURCE,Cloud Resource 0116,LATAM,Commerce,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0117,CLOUD_RESOURCE,Cloud Resource 0117,LATAM,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0118,CLOUD_RESOURCE,Cloud Resource 0118,US-WEST,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0119,CLOUD_RESOURCE,Cloud Resource 0119,AP-SOUTH,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0120,CLOUD_RESOURCE,Cloud Resource 0120,AP-SOUTH,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0121,CLOUD_RESOURCE,Cloud Resource 0121,AP-SOUTH,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0122,CLOUD_RESOURCE,Cloud Resource 0122,AP-SOUTH,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0123,CLOUD_RESOURCE,Cloud Resource 0123,AP-NORTHEAST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0124,CLOUD_RESOURCE,Cloud Resource 0124,US-WEST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0125,CLOUD_RESOURCE,Cloud Resource 0125,AP-NORTHEAST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0126,CLOUD_RESOURCE,Cloud Resource 0126,GLOBAL,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0127,CLOUD_RESOURCE,Cloud Resource 0127,EU-CENTRAL,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0128,CLOUD_RESOURCE,Cloud Resource 0128,EU-CENTRAL,Supply Chain,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0129,CLOUD_RESOURCE,Cloud Resource 0129,EU-CENTRAL,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0130,CLOUD_RESOURCE,Cloud Resource 0130,GLOBAL,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0131,CLOUD_RESOURCE,Cloud Resource 0131,EU-WEST,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0132,CLOUD_RESOURCE,Cloud Resource 0132,US-EAST,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0133,CLOUD_RESOURCE,Cloud Resource 0133,GLOBAL,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0134,CLOUD_RESOURCE,Cloud Resource 0134,US-EAST,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0135,CLOUD_RESOURCE,Cloud Resource 0135,US-EAST,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0136,CLOUD_RESOURCE,Cloud Resource 0136,EU-CENTRAL,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0137,CLOUD_RESOURCE,Cloud Resource 0137,EU-CENTRAL,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0138,CLOUD_RESOURCE,Cloud Resource 0138,US-WEST,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0139,CLOUD_RESOURCE,Cloud Resource 0139,AP-SOUTH,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0140,CLOUD_RESOURCE,Cloud Resource 0140,US-EAST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0141,CLOUD_RESOURCE,Cloud Resource 0141,EU-WEST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0142,CLOUD_RESOURCE,Cloud Resource 0142,AP-NORTHEAST,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0143,CLOUD_RESOURCE,Cloud Resource 0143,GLOBAL,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0144,CLOUD_RESOURCE,Cloud Resource 0144,US-WEST,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0145,CLOUD_RESOURCE,Cloud Resource 0145,AP-NORTHEAST,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0146,CLOUD_RESOURCE,Cloud Resource 0146,US-WEST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0147,CLOUD_RESOURCE,Cloud Resource 0147,LATAM,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0148,CLOUD_RESOURCE,Cloud Resource 0148,EU-CENTRAL,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0149,CLOUD_RESOURCE,Cloud Resource 0149,EU-WEST,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0150,CLOUD_RESOURCE,Cloud Resource 0150,AP-NORTHEAST,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0151,CLOUD_RESOURCE,Cloud Resource 0151,GLOBAL,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0152,CLOUD_RESOURCE,Cloud Resource 0152,LATAM,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0153,CLOUD_RESOURCE,Cloud Resource 0153,AP-SOUTH,Corporate,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0154,CLOUD_RESOURCE,Cloud Resource 0154,EU-CENTRAL,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0155,CLOUD_RESOURCE,Cloud Resource 0155,EU-WEST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0156,CLOUD_RESOURCE,Cloud Resource 0156,EU-WEST,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0157,CLOUD_RESOURCE,Cloud Resource 0157,GLOBAL,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0158,CLOUD_RESOURCE,Cloud Resource 0158,EU-WEST,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0159,CLOUD_RESOURCE,Cloud Resource 0159,US-WEST,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0160,CLOUD_RESOURCE,Cloud Resource 0160,EU-WEST,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0161,CLOUD_RESOURCE,Cloud Resource 0161,EU-WEST,Corporate,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0162,CLOUD_RESOURCE,Cloud Resource 0162,LATAM,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0163,CLOUD_RESOURCE,Cloud Resource 0163,AP-NORTHEAST,Finance,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0164,CLOUD_RESOURCE,Cloud Resource 0164,AP-NORTHEAST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0165,CLOUD_RESOURCE,Cloud Resource 0165,EU-WEST,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0166,CLOUD_RESOURCE,Cloud Resource 0166,AP-NORTHEAST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0167,CLOUD_RESOURCE,Cloud Resource 0167,AP-SOUTH,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0168,CLOUD_RESOURCE,Cloud Resource 0168,EU-CENTRAL,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0169,CLOUD_RESOURCE,Cloud Resource 0169,US-EAST,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0170,CLOUD_RESOURCE,Cloud Resource 0170,US-WEST,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0171,CLOUD_RESOURCE,Cloud Resource 0171,GLOBAL,Commerce,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0172,CLOUD_RESOURCE,Cloud Resource 0172,AP-NORTHEAST,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0173,CLOUD_RESOURCE,Cloud Resource 0173,EU-CENTRAL,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0174,CLOUD_RESOURCE,Cloud Resource 0174,GLOBAL,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0175,CLOUD_RESOURCE,Cloud Resource 0175,EU-CENTRAL,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0176,CLOUD_RESOURCE,Cloud Resource 0176,EU-WEST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0177,CLOUD_RESOURCE,Cloud Resource 0177,US-EAST,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0178,CLOUD_RESOURCE,Cloud Resource 0178,AP-NORTHEAST,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0179,CLOUD_RESOURCE,Cloud Resource 0179,AP-NORTHEAST,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0180,CLOUD_RESOURCE,Cloud Resource 0180,EU-CENTRAL,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0181,CLOUD_RESOURCE,Cloud Resource 0181,GLOBAL,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0182,CLOUD_RESOURCE,Cloud Resource 0182,AP-SOUTH,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0183,CLOUD_RESOURCE,Cloud Resource 0183,US-WEST,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0184,CLOUD_RESOURCE,Cloud Resource 0184,EU-WEST,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0185,CLOUD_RESOURCE,Cloud Resource 0185,EU-CENTRAL,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0186,CLOUD_RESOURCE,Cloud Resource 0186,AP-SOUTH,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0187,CLOUD_RESOURCE,Cloud Resource 0187,US-WEST,Legal,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0188,CLOUD_RESOURCE,Cloud Resource 0188,GLOBAL,Security,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0189,CLOUD_RESOURCE,Cloud Resource 0189,AP-NORTHEAST,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0190,CLOUD_RESOURCE,Cloud Resource 0190,LATAM,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0191,CLOUD_RESOURCE,Cloud Resource 0191,AP-NORTHEAST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0192,CLOUD_RESOURCE,Cloud Resource 0192,US-EAST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0193,CLOUD_RESOURCE,Cloud Resource 0193,US-WEST,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0194,CLOUD_RESOURCE,Cloud Resource 0194,AP-SOUTH,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0195,CLOUD_RESOURCE,Cloud Resource 0195,AP-SOUTH,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0196,CLOUD_RESOURCE,Cloud Resource 0196,AP-NORTHEAST,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0197,CLOUD_RESOURCE,Cloud Resource 0197,EU-CENTRAL,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0198,CLOUD_RESOURCE,Cloud Resource 0198,LATAM,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0199,CLOUD_RESOURCE,Cloud Resource 0199,AP-NORTHEAST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0200,CLOUD_RESOURCE,Cloud Resource 0200,LATAM,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0201,CLOUD_RESOURCE,Cloud Resource 0201,GLOBAL,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0202,CLOUD_RESOURCE,Cloud Resource 0202,GLOBAL,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0203,CLOUD_RESOURCE,Cloud Resource 0203,US-EAST,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0204,CLOUD_RESOURCE,Cloud Resource 0204,EU-CENTRAL,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0205,CLOUD_RESOURCE,Cloud Resource 0205,EU-CENTRAL,Finance,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0206,CLOUD_RESOURCE,Cloud Resource 0206,EU-WEST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0207,CLOUD_RESOURCE,Cloud Resource 0207,US-WEST,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0208,CLOUD_RESOURCE,Cloud Resource 0208,AP-NORTHEAST,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0209,CLOUD_RESOURCE,Cloud Resource 0209,EU-WEST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0210,CLOUD_RESOURCE,Cloud Resource 0210,LATAM,Security,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0211,CLOUD_RESOURCE,Cloud Resource 0211,US-WEST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0212,CLOUD_RESOURCE,Cloud Resource 0212,US-WEST,Corporate,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
CLOUD-0213,CLOUD_RESOURCE,Cloud Resource 0213,US-WEST,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
CLOUD-0214,CLOUD_RESOURCE,Cloud Resource 0214,US-WEST,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
